Date,Ticker,Investment Fraction,Portfolio Return,SP500 Return
2022-07-26,PLTR,0.12927344075929054,7.600485739045146,4.339141058119733
2022-07-26,ABNB,0.07979302021865606,7.600485739045146,4.339141058119733
2022-07-26,NCLH,0.03522110297365908,7.600485739045146,4.339141058119733
2022-07-26,NFLX,0.0855618808658749,7.600485739045146,4.339141058119733
2022-07-26,BIIB,0.21136046256386495,7.600485739045146,4.339141058119733
2022-07-26,PYPL,0.08219007084962658,7.600485739045146,4.339141058119733
2022-07-26,MKTX,0.26352072190747233,7.600485739045146,4.339141058119733
2022-07-26,WYNN,0.06351712131788083,7.600485739045146,4.339141058119733
2022-07-26,RCL,0.02851140557660627,7.600485739045146,4.339141058119733
2022-07-26,CCL,0.021050772967068556,7.600485739045146,4.339141058119733
2022-08-02,PLTR,0.08516769475587581,0.3962475011056614,0.764576416287046
2022-08-02,BIIB,0.20615449178532227,0.3962475011056614,0.764576416287046
2022-08-02,NFLX,0.07441870195025635,0.3962475011056614,0.764576416287046
2022-08-02,INTC,0.11911930036538873,0.3962475011056614,0.764576416287046
2022-08-02,ABNB,0.0405178846196621,0.3962475011056614,0.764576416287046
2022-08-02,BAX,0.13733228918586773,0.3962475011056614,0.764576416287046
2022-08-02,VTRS,0.14562507602103847,0.3962475011056614,0.764576416287046
2022-08-02,WST,0.09573266440174764,0.3962475011056614,0.764576416287046
2022-08-02,WYNN,0.04391980818932188,0.3962475011056614,0.764576416287046
2022-08-02,COP,0.0520120887255191,0.3962475011056614,0.764576416287046
2022-08-09,PLTR,0.11985472666231212,4.209044769980387,4.432536099613174
2022-08-09,NCLH,0.02964884310183626,4.209044769980387,4.432536099613174
2022-08-09,BIIB,0.1985685953547064,4.209044769980387,4.432536099613174
2022-08-09,NFLX,0.06735836825937973,4.209044769980387,4.432536099613174
2022-08-09,ABNB,0.05377636012073495,4.209044769980387,4.432536099613174
2022-08-09,INTC,0.14860050033139707,4.209044769980387,4.432536099613174
2022-08-09,TFX,0.13422138902187117,4.209044769980387,4.432536099613174
2022-08-09,ALGN,0.05794320358825876,4.209044769980387,4.432536099613174
2022-08-09,WST,0.12204129193615634,4.209044769980387,4.432536099613174
2022-08-09,CRL,0.06798672162334715,4.209044769980387,4.432536099613174
2022-08-16,PLTR,0.07632085930310277,-7.577778923859391,-4.099001366670258
2022-08-16,BIIB,0.18592445211622943,-7.577778923859391,-4.099001366670258
2022-08-16,NFLX,0.053042540155622424,-7.577778923859391,-4.099001366670258
2022-08-16,INTC,0.11843440799494286,-7.577778923859391,-4.099001366670258
2022-08-16,TFX,0.11882366294512932,-7.577778923859391,-4.099001366670258
2022-08-16,COP,0.057687963255210584,-7.577778923859391,-4.099001366670258
2022-08-16,ABNB,0.038265339824368666,-7.577778923859391,-4.099001366670258
2022-08-16,WST,0.09228273020653188,-7.577778923859391,-4.099001366670258
2022-08-16,BAX,0.11444342406237935,-7.577778923859391,-4.099001366670258
2022-08-16,MKTX,0.1447746201364828,-7.577778923859391,-4.099001366670258
2022-08-23,PLTR,0.08486262442257796,-2.959318570702912,-3.4531216387076125
2022-08-23,BIIB,0.19509607561456668,-2.959318570702912,-3.4531216387076125
2022-08-23,NFLX,0.0656120850886408,-2.959318570702912,-3.4531216387076125
2022-08-23,TFX,0.1314329446648098,-2.959318570702912,-3.4531216387076125
2022-08-23,INTC,0.1193067002396073,-2.959318570702912,-3.4531216387076125
2022-08-23,ABNB,0.04287192217931561,-2.959318570702912,-3.4531216387076125
2022-08-23,MKTX,0.16357928739503128,-2.959318570702912,-3.4531216387076125
2022-08-23,BAX,0.13404977533863163,-2.959318570702912,-3.4531216387076125
2022-08-23,ALGN,0.04614793632223298,-2.959318570702912,-3.4531216387076125
2022-08-23,NCLH,0.017040648734585957,-2.959318570702912,-3.4531216387076125
2022-08-30,PLTR,0.08288409136608595,0.417867444942194,-0.1577908327954309
2022-08-30,BIIB,0.20789001873997884,0.417867444942194,-0.1577908327954309
2022-08-30,INTC,0.1348199592683049,0.417867444942194,-0.1577908327954309
2022-08-30,COP,0.07303792156116874,0.417867444942194,-0.1577908327954309
2022-08-30,NFLX,0.057736719928537905,0.417867444942194,-0.1577908327954309
2022-08-30,MPC,0.09007875088196682,0.417867444942194,-0.1577908327954309
2022-08-30,TFX,0.13021849317935882,0.417867444942194,-0.1577908327954309
2022-08-30,ABNB,0.04264956273716256,0.417867444942194,-0.1577908327954309
2022-08-30,BAX,0.13471042698136942,0.417867444942194,-0.1577908327954309
2022-08-30,WYNN,0.04597405535606604,0.417867444942194,-0.1577908327954309
2022-09-07,PLTR,0.09785565760122406,1.0998684550639206,-0.8507842322704567
2022-09-07,BIIB,0.19340433946561378,1.0998684550639206,-0.8507842322704567
2022-09-07,INTC,0.1582007062364004,1.0998684550639206,-0.8507842322704567
2022-09-07,TFX,0.10646775221648475,1.0998684550639206,-0.8507842322704567
2022-09-07,MKTX,0.14421190729745906,1.0998684550639206,-0.8507842322704567
2022-09-07,NFLX,0.044567072630383474,1.0998684550639206,-0.8507842322704567
2022-09-07,ABNB,0.04003921954325565,1.0998684550639206,-0.8507842322704567
2022-09-07,WYNN,0.040107229562917936,1.0998684550639206,-0.8507842322704567
2022-09-07,BAX,0.08072311175253737,1.0998684550639206,-0.8507842322704567
2022-09-07,VTRS,0.09442300369372367,1.0998684550639206,-0.8507842322704567
2022-09-14,PLTR,0.09482407065956602,-4.282526564010936,-3.955389817530403
2022-09-14,INTC,0.16228529449990112,-4.282526564010936,-3.955389817530403
2022-09-14,BIIB,0.16773902537388005,-4.282526564010936,-3.955389817530403
2022-09-14,NFLX,0.049735527076665516,-4.282526564010936,-3.955389817530403
2022-09-14,TFX,0.10815554445363397,-4.282526564010936,-3.955389817530403
2022-09-14,WYNN,0.04995504294742912,-4.282526564010936,-3.955389817530403
2022-09-14,VTRS,0.1098066302576857,-4.282526564010936,-3.955389817530403
2022-09-14,MKTX,0.12493732084707908,-4.282526564010936,-3.955389817530403
2022-09-14,CRL,0.0508165652281485,-4.282526564010936,-3.955389817530403
2022-09-14,WST,0.08174497865601103,-4.282526564010936,-3.955389817530403
2022-09-21,PLTR,0.08906402481987195,4.415961148375994,-1.8704802953292972
2022-09-21,INTC,0.1579818393233706,4.415961148375994,-1.8704802953292972
2022-09-21,BIIB,0.16554751836266102,4.415961148375994,-1.8704802953292972
2022-09-21,TFX,0.123691663343672,4.415961148375994,-1.8704802953292972
2022-09-21,BAX,0.11118730887237259,4.415961148375994,-1.8704802953292972
2022-09-21,MKTX,0.11841564024275321,4.415961148375994,-1.8704802953292972
2022-09-21,ABNB,0.03896448923668132,4.415961148375994,-1.8704802953292972
2022-09-21,NFLX,0.04034009600172721,4.415961148375994,-1.8704802953292972
2022-09-21,COP,0.053797482296084366,4.415961148375994,-1.8704802953292972
2022-09-21,VTRS,0.10100993750080584,4.415961148375994,-1.8704802953292972
2022-09-28,PLTR,0.07371905765824265,2.9036620437464906,1.7273272016336962
2022-09-28,INTC,0.16553376459169844,2.9036620437464906,1.7273272016336962
2022-09-28,TFX,0.11673847260818107,2.9036620437464906,1.7273272016336962
2022-09-28,MKTX,0.10963631933185951,2.9036620437464906,1.7273272016336962
2022-09-28,VTRS,0.09868015917621717,2.9036620437464906,1.7273272016336962
2022-09-28,BAX,0.09197257785566308,2.9036620437464906,1.7273272016336962
2022-09-28,FIS,0.10068355714226296,2.9036620437464906,1.7273272016336962
2022-09-28,ABNB,0.029255557818686096,2.9036620437464906,1.7273272016336962
2022-09-28,VZ,0.14471589916536023,2.9036620437464906,1.7273272016336962
2022-09-28,CPAY,0.0690646346518287,2.9036620437464906,1.7273272016336962
2022-10-05,PLTR,0.09813743815363087,-4.276718547220806,-5.451618659016676
2022-10-05,INTC,0.18889389838906168,-4.276718547220806,-5.451618659016676
2022-10-05,TFX,0.16508558056732428,-4.276718547220806,-5.451618659016676
2022-10-05,MPC,0.07768054995365949,-4.276718547220806,-5.451618659016676
2022-10-05,ABNB,0.042536787247625774,-4.276718547220806,-5.451618659016676
2022-10-05,NFLX,0.04486463627913666,-4.276718547220806,-5.451618659016676
2022-10-05,MKTX,0.12556107937936847,-4.276718547220806,-5.451618659016676
2022-10-05,COP,0.051875857662254894,-4.276718547220806,-5.451618659016676
2022-10-05,VTRS,0.10873999886396982,-4.276718547220806,-5.451618659016676
2022-10-05,BAX,0.09662417350396796,-4.276718547220806,-5.451618659016676
2022-10-12,PLTR,0.07365373492447284,3.2758940772217042,3.302457117915792
2022-10-12,INTC,0.15353833677453224,3.2758940772217042,3.302457117915792
2022-10-12,TFX,0.13876381937637203,3.2758940772217042,3.302457117915792
2022-10-12,COP,0.06738292582483645,3.2758940772217042,3.302457117915792
2022-10-12,MPC,0.062886715033655,3.2758940772217042,3.302457117915792
2022-10-12,NFLX,0.03585987795663495,3.2758940772217042,3.302457117915792
2022-10-12,FIS,0.10782904668555174,3.2758940772217042,3.302457117915792
2022-10-12,BAX,0.0871967551414962,3.2758940772217042,3.302457117915792
2022-10-12,VZ,0.18159504703241783,3.2758940772217042,3.302457117915792
2022-10-12,CPAY,0.09129374125003084,3.2758940772217042,3.302457117915792
2022-10-19,PLTR,0.09346278962977182,5.308136218092482,3.6653403037585788
2022-10-19,INTC,0.1933924755056641,5.308136218092482,3.6653403037585788
2022-10-19,TFX,0.16511428717895976,5.308136218092482,3.6653403037585788
2022-10-19,GNRC,0.036055972945609596,5.308136218092482,3.6653403037585788
2022-10-19,MKTX,0.12881926507554828,5.308136218092482,3.6653403037585788
2022-10-19,CPAY,0.12651717082907377,5.308136218092482,3.6653403037585788
2022-10-19,WYNN,0.03608825619598513,5.308136218092482,3.6653403037585788
2022-10-19,BAX,0.11145150273876335,5.308136218092482,3.6653403037585788
2022-10-19,SWK,0.05726557600343841,5.308136218092482,3.6653403037585788
2022-10-19,COP,0.051832703897185736,5.308136218092482,3.6653403037585788
2022-10-26,PLTR,0.08601184543925221,-0.7201345058658344,-1.851150066366529
2022-10-26,INTC,0.17289379244547842,-0.7201345058658344,-1.851150066366529
2022-10-26,TFX,0.1300346027497038,-0.7201345058658344,-1.851150066366529
2022-10-26,COP,0.0629286603109186,-0.7201345058658344,-1.851150066366529
2022-10-26,MKTX,0.12000673803848762,-0.7201345058658344,-1.851150066366529
2022-10-26,MPC,0.07064156642346703,-0.7201345058658344,-1.851150066366529
2022-10-26,WYNN,0.03359857567598415,-0.7201345058658344,-1.851150066366529
2022-10-26,ABNB,0.03884194382136001,-0.7201345058658344,-1.851150066366529
2022-10-26,VZ,0.19139986542877943,-0.7201345058658344,-1.851150066366529
2022-10-26,BAX,0.09364240966656871,-0.7201345058658344,-1.851150066366529
2022-11-02,PLTR,0.11425521440225103,-1.702589605732743,-0.29576569398474906
2022-11-02,INTC,0.15895231920423483,-1.702589605732743,-0.29576569398474906
2022-11-02,ABNB,0.06908683344971664,-1.702589605732743,-0.29576569398474906
2022-11-02,META,0.05075358202058343,-1.702589605732743,-0.29576569398474906
2022-11-02,TFX,0.15741571842814284,-1.702589605732743,-0.29576569398474906
2022-11-02,COP,0.08309951545854298,-1.702589605732743,-0.29576569398474906
2022-11-02,MPC,0.1013001429901887,-1.702589605732743,-0.29576569398474906
2022-11-02,BAX,0.1479122341624286,-1.702589605732743,-0.29576569398474906
2022-11-02,CTLT,0.04751306814221812,-1.702589605732743,-0.29576569398474906
2022-11-02,SWK,0.0697113717416929,-1.702589605732743,-0.29576569398474906
2022-11-09,PLTR,0.11834959759794764,7.906086228092018,5.608004302161312
2022-11-09,INTC,0.1519446500222327,7.906086228092018,5.608004302161312
2022-11-09,COP,0.10649489596857709,7.906086228092018,5.608004302161312
2022-11-09,TFX,0.15784286474402084,7.906086228092018,5.608004302161312
2022-11-09,ABNB,0.056966986595279455,7.906086228092018,5.608004302161312
2022-11-09,MPC,0.11032290283298732,7.906086228092018,5.608004302161312
2022-11-09,FIS,0.06410232865085973,7.906086228092018,5.608004302161312
2022-11-09,BAX,0.13844904041409217,7.906086228092018,5.608004302161312
2022-11-09,SWK,0.05896086980219167,7.906086228092018,5.608004302161312
2022-11-09,NFLX,0.03656586337181133,7.906086228092018,5.608004302161312
2022-11-16,PLTR,0.10576591145008081,0.3444921033068522,1.7295681263091107
2022-11-16,FIS,0.08892724617914559,0.3444921033068522,1.7295681263091107
2022-11-16,INTC,0.13732986874964184,0.3444921033068522,1.7295681263091107
2022-11-16,COP,0.09729901224756689,0.3444921033068522,1.7295681263091107
2022-11-16,ABNB,0.05746039561464435,0.3444921033068522,1.7295681263091107
2022-11-16,MPC,0.11524222850676806,0.3444921033068522,1.7295681263091107
2022-11-16,TFX,0.13279462895420385,0.3444921033068522,1.7295681263091107
2022-11-16,MKTX,0.11276148493013818,0.3444921033068522,1.7295681263091107
2022-11-16,BAX,0.12683273382475443,0.3444921033068522,1.7295681263091107
2022-11-16,GNRC,0.025586489543056107,0.3444921033068522,1.7295681263091107
2022-11-23,PLTR,0.13606725453140547,1.6551300024004174,1.2244071272820476
2022-11-23,INTC,0.1447695450278748,1.6551300024004174,1.2244071272820476
2022-11-23,ABNB,0.07040687600289161,1.6551300024004174,1.2244071272820476
2022-11-23,MPC,0.13888274979658552,1.6551300024004174,1.2244071272820476
2022-11-23,FIS,0.08066448305927702,1.6551300024004174,1.2244071272820476
2022-11-23,TFX,0.1256465182344504,1.6551300024004174,1.2244071272820476
2022-11-23,COP,0.08125317306600982,1.6551300024004174,1.2244071272820476
2022-11-23,BAX,0.1376487010089561,1.6551300024004174,1.2244071272820476
2022-11-23,PYPL,0.050901825068918966,1.6551300024004174,1.2244071272820476
2022-11-23,META,0.03375887420363029,1.6551300024004174,1.2244071272820476
2022-12-01,PLTR,0.09787557703361857,-4.656725350128706,-2.7734113899151325
2022-12-01,INTC,0.12279946801675257,-4.656725350128706,-2.7734113899151325
2022-12-01,MPC,0.12679863618698073,-4.656725350128706,-2.7734113899151325
2022-12-01,BAX,0.15805213606255342,-4.656725350128706,-2.7734113899151325
2022-12-01,ABNB,0.05483845340433067,-4.656725350128706,-2.7734113899151325
2022-12-01,FIS,0.054553875722613485,-4.656725350128706,-2.7734113899151325
2022-12-01,COP,0.057489531198116395,-4.656725350128706,-2.7734113899151325
2022-12-01,TFX,0.08125089966537448,-4.656725350128706,-2.7734113899151325
2022-12-01,VZ,0.1950435231537284,-4.656725350128706,-2.7734113899151325
2022-12-01,CRL,0.051297899555931246,-4.656725350128706,-2.7734113899151325
2022-12-08,PLTR,0.13120937500965207,-1.3447722957748498,-1.7095960297481845
2022-12-08,INTC,0.15092000923666854,-1.3447722957748498,-1.7095960297481845
2022-12-08,ABNB,0.06755017584174228,-1.3447722957748498,-1.7095960297481845
2022-12-08,FIS,0.07256745318711338,-1.3447722957748498,-1.7095960297481845
2022-12-08,BAX,0.13889302378485777,-1.3447722957748498,-1.7095960297481845
2022-12-08,TFX,0.08996599274139795,-1.3447722957748498,-1.7095960297481845
2022-12-08,VZ,0.22495448678144903,-1.3447722957748498,-1.7095960297481845
2022-12-08,PYPL,0.04377823614403709,-1.3447722957748498,-1.7095960297481845
2022-12-08,META,0.030472898227639114,-1.3447722957748498,-1.7095960297481845
2022-12-08,SWK,0.04968834904544278,-1.3447722957748498,-1.7095960297481845
2022-12-15,PLTR,0.14803730525768477,-4.138041079101367,-1.8830804703041777
2022-12-15,INTC,0.18828476812016087,-4.138041079101367,-1.8830804703041777
2022-12-15,ABNB,0.08624012606267448,-4.138041079101367,-1.8830804703041777
2022-12-15,BAX,0.18131946881570252,-4.138041079101367,-1.8830804703041777
2022-12-15,FIS,0.07940833563100433,-4.138041079101367,-1.8830804703041777
2022-12-15,PYPL,0.06653644340320522,-4.138041079101367,-1.8830804703041777
2022-12-15,WDC,0.07716993266036548,-4.138041079101367,-1.8830804703041777
2022-12-15,CHTR,0.07787384096914125,-4.138041079101367,-1.8830804703041777
2022-12-15,GNRC,0.029992959009865535,-4.138041079101367,-1.8830804703041777
2022-12-15,SWK,0.0651368200701954,-4.138041079101367,-1.8830804703041777
2022-12-22,PLTR,0.14734517945915673,1.969450907516738,0.4476285230634747
2022-12-22,INTC,0.19620826960750715,1.969450907516738,0.4476285230634747
2022-12-22,ABNB,0.09334320762410477,1.969450907516738,0.4476285230634747
2022-12-22,FIS,0.07884798877171048,1.969450907516738,0.4476285230634747
2022-12-22,BAX,0.1698000518893712,1.969450907516738,0.4476285230634747
2022-12-22,MPC,0.11276462937187344,1.969450907516738,0.4476285230634747
2022-12-22,COP,0.0793398725636027,1.969450907516738,0.4476285230634747
2022-12-22,PYPL,0.05823816428373625,1.969450907516738,0.4476285230634747
2022-12-22,NCLH,0.024884619112914928,1.969450907516738,0.4476285230634747
2022-12-22,TSLA,0.03922801731602233,1.969450907516738,0.4476285230634747
